Gender,Company Type,WFH Setup Available,Designation,Resource Allocation,Mental Fatigue Score,days_count,Burn Rate
0,1,0,3,3.0,5.9,4841,0.28
1,1,0,1,3.0,4.8,4743,0.4
0,1,0,3,4.0,6.7,4787,0.49
0,1,0,3,6.0,5.9,4879,0.55
1,0,1,1,2.0,3.5,4955,0.24
1,0,0,0,1.0,0.1,4769,0.02
1,1,1,0,1.0,4.6,4818,0.29
0,0,0,3,7.0,8.2,4905,0.7
0,1,0,5,10.0,9.5,4913,0.86
0,0,1,3,5.0,7.0,4966,0.49
0,0,1,2,4.0,5.7,5053,0.4
0,1,1,2,3.0,6.0,5032,0.39
0,1,1,3,4.0,7.1,5000,0.5
1,1,1,2,6.0,6.3,4898,0.55
0,1,0,2,5.0,8.0,4996,0.61
1,1,1,3,6.0,5.2,5046,0.38
1,1,0,3,5.0,4.0,4949,0.35
1,1,1,1,3.0,6.4,4941,0.44
1,1,1,0,1.0,3.0,4996,0.15
1,1,1,2,5.0,6.3,4871,0.41
1,1,1,3,5.0,6.3,4751,0.43
0,1,0,3,4.0,5.6,4905,0.32
1,1,1,2,4.0,5.8,5021,0.36
0,0,1,0,2.0,1.9,4981,0.12
1,0,0,2,5.0,7.8,4985,0.58
1,0,1,1,3.0,4.3,4996,0.34
0,0,0,3,5.0,6.5,4880,0.51
0,0,1,3,4.0,5.0,4763,0.43
0,1,1,1,4.0,4.1,4872,0.25
0,0,1,1,2.0,4.1,4912,0.23
0,1,1,1,3.0,5.9,4935,0.47
0,1,1,1,3.0,5.7,4851,0.4
0,1,1,3,5.0,3.6,4832,0.31
1,1,0,3,6.0,7.4,4976,0.54
1,0,0,3,5.0,5.5,4941,0.47
1,1,1,1,2.0,6.2,4868,0.43
0,0,0,3,5.0,5.5,4721,0.37
0,0,1,3,4.0,6.2,4812,0.47
1,0,0,2,4.0,5.2,4756,0.46
0,0,1,2,2.0,1.2,4929,0.04
0,1,1,2,3.0,2.9,4948,0.23
1,0,1,2,4.0,5.7,4918,0.35
1,0,0,0,1.0,2.4,4712,0.06
0,1,0,3,4.0,5.9,4986,0.68
1,0,1,3,6.0,7.3,4910,0.6
0,0,0,3,6.0,7.5,4875,0.55
0,1,0,3,6.0,7.2,5052,0.63
0,1,0,1,3.0,4.1,5067,0.33
1,1,1,1,2.0,2.7,4878,0.14
1,1,1,2,5.0,8.1,4737,0.7
0,1,1,3,6.0,5.7,4767,0.5
1,1,0,2,5.0,7.3,4901,0.62
1,1,0,3,5.0,6.6,4791,0.43
0,0,1,0,1.0,1.3,4934,0.09
1,0,0,2,3.0,3.7,5069,0.16
0,0,1,3,5.0,5.9,4836,0.32
1,1,0,3,5.0,6.1,4736,0.45
1,1,1,2,4.0,4.1,4723,0.33
0,1,0,3,5.0,5.4,4923,0.42
1,0,1,3,4.0,6.5,4963,0.44
1,0,0,1,4.0,4.9,4713,0.4
1,1,0,4,7.0,6.4,4769,0.61
0,1,1,2,3.0,4.5,4899,0.27
1,1,1,2,4.0,4.7,4939,0.23
1,1,1,3,6.0,6.6,4917,0.43
0,0,0,3,6.0,5.9,4795,0.46
0,1,0,4,9.0,9.6,5022,0.95
1,1,1,2,3.0,4.4,4726,0.25
0,1,0,5,10.0,9.6,4801,1.0
1,0,0,3,6.0,6.2,4774,0.57
0,0,1,2,4.0,6.1,4753,0.48
0,1,0,3,6.0,6.7,4983,0.53
1,1,1,3,4.0,7.0,4719,0.57
0,0,1,3,6.0,5.8,4913,0.48
0,1,1,2,4.0,7.4,4759,0.6
0,0,1,3,5.0,5.2,4993,0.46
0,0,0,2,5.0,7.5,4847,0.58
1,1,1,2,5.0,7.3,4767,0.53
0,1,0,2,5.0,5.5,4883,0.31
1,1,0,3,6.0,8.1,4815,0.86
0,1,0,2,5.0,7.6,4796,0.6
1,1,0,2,3.0,5.9,4927,0.36
1,0,1,1,4.0,6.3,4804,0.57
0,0,1,2,5.0,8.0,4894,0.69
0,0,0,2,4.0,5.9,4845,0.36
1,1,1,1,3.0,4.6,5032,0.23
0,1,0,4,7.0,5.9,4994,0.54
0,1,0,3,6.0,6.3,4870,0.57
0,1,1,2,5.0,7.8,4707,0.65
0,1,0,2,5.0,4.8,4951,0.37
1,0,1,2,5.0,4.1,4822,0.34
0,1,1,2,4.0,5.9,4992,0.46
0,1,0,3,6.0,8.8,4953,0.69
1,1,1,3,5.0,5.3,4761,0.43
0,0,0,2,6.0,5.7,5008,0.53
0,1,0,3,7.0,6.0,4869,0.58
1,0,0,3,4.0,3.9,4828,0.33
0,1,1,0,2.0,4.9,4949,0.3
1,1,1,2,4.0,5.9,4718,0.31
0,0,0,2,5.0,5.9,4712,0.54
1,1,1,2,3.0,5.8,4925,0.41
0,1,0,3,5.0,5.1,5063,0.48
1,0,0,2,5.0,7.4,4745,0.54
1,0,0,4,8.0,9.5,4778,1.0
0,1,0,3,7.0,5.9,4833,0.53
1,0,1,1,1.0,3.1,4995,0.21
1,0,0,3,7.0,5.9,4791,0.85
1,0,1,2,4.0,6.2,4708,0.44
0,0,1,1,2.0,2.2,5045,0.16
1,0,1,3,7.0,7.9,4952,0.62
1,1,1,1,4.0,6.2,5019,0.42
1,1,1,3,5.0,8.6,5028,0.69
0,0,1,3,6.0,7.1,4798,0.6
1,1,1,1,3.0,3.8,5059,0.31
0,0,0,4,8.0,6.3,4808,0.55
0,1,0,4,7.0,5.9,4967,0.72
1,1,1,3,8.0,10.0,4713,0.86
1,1,0,5,9.0,9.5,4909,0.82
0,1,1,3,5.0,6.4,4762,0.43
0,1,0,3,7.0,7.1,4978,0.7
0,1,1,4,7.0,9.5,4935,0.83
1,1,1,0,3.0,5.2,4752,0.31
1,1,0,2,5.0,4.7,4850,0.38
1,0,0,1,4.0,6.9,4982,0.56
0,0,1,1,4.0,5.3,5021,0.46
1,0,1,2,4.0,5.9,4817,0.48
0,1,1,2,3.0,6.5,4834,0.42
1,1,1,2,4.0,5.9,4940,0.5
0,0,1,2,5.0,7.7,4804,0.57
1,0,1,1,1.0,2.3,5017,0.12
1,0,1,1,1.0,3.7,5048,0.14
0,0,0,1,3.0,3.8,4982,0.24
1,1,1,0,1.0,2.4,4857,0.09
1,1,0,2,5.0,8.3,4983,0.66
0,1,1,1,4.0,5.5,4808,0.34
1,1,1,1,3.0,6.3,4820,0.4
1,1,0,2,4.0,3.8,4808,0.33
1,0,0,1,3.0,4.8,4967,0.34
0,0,1,1,2.0,4.9,4891,0.38
0,1,0,2,4.0,5.9,4871,0.59
0,1,0,2,5.0,7.8,4849,0.6
0,1,0,2,5.0,6.0,5012,0.56
0,1,0,4,6.0,6.7,4759,0.66
0,1,0,4,8.0,9.2,4939,0.83
0,0,0,2,4.0,5.9,4952,0.57
0,1,0,3,5.0,5.5,4763,0.47
0,0,0,3,8.0,8.4,4755,0.71
1,1,1,0,4.0,1.2,4765,0.08
1,1,1,1,2.0,0.8,4791,0.0
1,0,0,1,3.0,4.7,4851,0.37
1,1,0,3,5.0,4.9,4761,0.37
0,1,1,3,4.0,6.0,4783,0.36
0,1,1,2,4.0,3.9,4991,0.34
0,1,0,3,6.0,6.2,4704,0.55
0,0,1,5,10.0,8.1,4833,0.83
0,1,0,3,4.0,6.4,4872,0.52
1,0,0,0,1.0,0.6,4814,0.0
0,0,0,4,7.0,7.2,4807,0.55
1,1,0,2,4.0,4.5,4814,0.35
0,1,0,3,6.0,5.1,4945,0.33
0,0,0,2,5.0,6.0,4984,0.55
1,1,0,3,6.0,8.8,4965,0.71
0,1,0,2,4.0,7.3,4704,0.58
0,1,0,2,5.0,7.0,4750,0.52
1,0,1,2,4.0,5.0,4922,0.37
0,1,1,1,4.0,5.2,4917,0.35
0,0,1,3,6.0,7.6,4751,0.69
0,1,0,2,6.0,6.5,4746,0.62
1,1,0,3,7.0,8.0,5067,0.69
0,1,1,0,1.0,5.9,4714,0.17
1,0,1,2,4.0,4.5,4730,0.32
1,1,0,3,6.0,7.4,4896,0.59
0,0,1,2,3.0,3.5,5032,0.27
0,1,0,2,5.0,6.6,4779,0.6
1,1,1,1,2.0,6.0,4807,0.37
0,1,0,4,7.0,5.9,4804,0.67
0,1,0,3,7.0,6.4,4910,0.54
0,0,1,2,4.0,4.8,4923,0.42
1,0,1,1,1.0,0.0,4874,0.0
1,1,0,4,8.0,8.2,5067,0.63
0,1,0,4,8.0,6.8,4833,0.67
1,0,1,1,3.0,5.3,4922,0.48
0,0,1,2,3.0,4.0,4953,0.28
1,1,0,2,4.0,3.8,4949,0.27
1,1,0,3,6.0,7.1,4919,0.6
1,1,1,4,7.0,9.1,5021,0.82
1,0,1,4,8.0,8.5,5030,0.78
1,1,0,2,4.0,6.3,4712,0.52
0,1,1,2,4.0,5.9,5013,0.36
0,0,1,1,3.0,3.1,4954,0.11
1,1,1,4,8.0,6.4,5029,0.52
1,1,1,0,2.0,4.1,4765,0.3
1,0,0,3,4.0,5.9,4947,0.62
1,1,0,3,5.0,5.4,5048,0.36
1,1,1,3,5.0,5.0,4789,0.42
1,1,1,2,4.0,6.3,4757,0.45
0,1,1,3,7.0,7.7,4837,0.56
1,1,1,3,5.0,6.0,4811,0.41
1,1,0,0,1.0,2.8,4973,0.23
0,1,1,3,4.0,6.3,4785,0.39
1,1,1,1,4.0,6.3,4887,0.43
1,0,1,3,6.0,7.6,4712,0.54
1,1,1,3,4.0,6.4,4753,0.44
0,1,0,3,7.0,7.7,5023,0.6
1,1,1,2,2.0,2.9,4744,0.21
1,1,1,3,4.0,5.8,4954,0.45
1,1,0,3,5.0,5.3,4920,0.48
0,0,1,2,4.0,6.2,4746,0.39
1,1,1,3,8.0,7.9,4718,0.82
1,0,1,1,4.0,5.3,4854,0.41
1,1,1,2,2.0,4.1,4832,0.29
0,1,0,1,4.0,4.7,4831,0.43
0,1,0,3,6.0,8.0,4707,0.61
0,1,0,3,7.0,5.9,4765,0.53
0,1,0,0,1.0,2.0,4923,0.06
0,1,1,1,3.0,5.9,4983,0.4
0,1,0,2,5.0,7.3,4929,0.55
0,1,0,3,6.0,5.8,5040,0.51
0,0,1,0,1.0,0.0,4937,0.0
1,1,0,1,1.0,2.3,4944,0.07
0,0,1,1,1.0,3.7,5019,0.16
1,0,1,1,4.0,6.9,4723,0.5
1,1,1,2,5.0,6.8,4935,0.51
1,1,1,3,4.0,5.8,4984,0.35
1,1,0,3,6.0,7.6,5016,0.59
1,1,1,1,4.0,6.5,4808,0.43
1,1,0,1,4.0,5.6,4705,0.36
0,0,0,2,5.0,4.8,5010,0.33
1,0,0,5,9.0,8.2,4926,0.74
0,1,0,3,6.0,6.1,4744,0.4
0,0,1,1,3.0,4.8,4738,0.32
1,1,1,3,6.0,4.1,4807,0.35
1,0,1,2,6.0,8.2,5030,0.72
0,0,1,2,5.0,7.6,4737,0.56
1,1,1,1,4.0,5.2,4943,0.31
1,0,0,2,5.0,4.3,4872,0.38
1,1,1,1,3.0,5.8,4888,0.48
0,1,1,3,4.0,6.4,4727,0.41
1,1,0,1,1.0,2.1,5059,0.11
1,1,0,3,6.0,6.5,5026,0.52
1,0,1,1,2.0,0.0,4759,0.0
1,1,1,3,6.0,5.8,4742,0.5
0,1,0,3,6.0,5.4,4721,0.44
0,1,0,2,4.0,7.4,5017,0.67
1,1,0,2,5.0,4.4,4757,0.34
1,1,1,1,4.0,4.3,5014,0.38
0,1,0,2,5.0,8.1,5039,0.6
0,0,1,1,4.0,5.3,4911,0.49
1,0,1,2,5.0,4.3,4955,0.32
0,1,0,1,4.0,5.8,5053,0.34
1,0,1,0,1.0,3.5,4752,0.26
0,1,1,2,4.0,4.8,4993,0.3
1,0,1,2,4.0,5.9,4884,0.38
1,0,0,1,2.0,3.6,5045,0.29
0,1,1,2,4.0,6.2,4861,0.45
1,1,0,3,4.0,5.5,4757,0.45
1,1,1,1,3.0,5.6,5055,0.39
0,0,0,4,7.0,9.5,4761,0.8
0,1,1,2,3.0,4.8,4918,0.42
1,1,1,3,4.0,5.5,4961,0.38
0,1,1,4,7.0,6.5,5058,0.62
1,1,1,3,4.0,6.5,4943,0.49
0,0,1,1,2.0,3.4,4943,0.19
0,1,1,2,5.0,7.0,4955,0.56
1,1,0,4,8.0,8.3,4849,0.71
0,0,1,2,4.0,5.9,5010,0.33
0,1,0,2,6.0,7.9,5017,0.7
1,1,0,5,10.0,10.0,4775,0.95
1,1,1,3,6.0,5.9,4754,0.67
0,1,0,2,4.0,6.4,4724,0.63
1,0,1,3,6.0,6.7,4973,0.56
0,1,1,1,4.0,4.6,4995,0.42
1,1,0,3,7.0,7.1,4886,0.61
1,1,0,3,6.0,7.8,5042,0.64
0,1,0,4,8.0,9.5,4980,0.84
0,0,1,2,3.0,3.5,5028,0.28
0,1,1,2,4.0,3.0,4711,0.24
1,1,0,4,8.0,8.3,4853,0.88
0,1,0,1,4.0,4.2,4889,0.19
0,0,1,2,3.0,4.3,4931,0.23
1,1,1,0,1.0,4.3,4854,0.28
0,0,0,3,6.0,6.6,4775,0.51
1,1,1,3,6.0,8.6,4854,0.75
0,1,1,3,5.0,5.5,4713,0.47
1,1,0,3,4.0,9.0,4975,0.73
1,1,1,2,4.0,5.7,4797,0.32
0,0,0,1,3.0,7.0,4978,0.54
1,0,0,3,7.0,5.9,4762,0.56
0,0,0,4,7.0,8.5,5031,0.68
0,0,0,2,6.0,9.0,4847,0.74
1,1,1,0,1.0,1.0,4722,0.0
1,0,0,4,8.0,7.6,4767,0.79
1,1,1,2,5.0,5.5,4815,0.37
1,1,0,0,1.0,4.8,5013,0.31
1,1,1,3,7.0,8.3,4801,0.82
0,0,0,4,7.0,8.6,5044,0.66
0,1,1,1,2.0,5.9,4920,0.37
1,1,1,3,5.0,5.3,4956,0.46
0,1,1,1,3.0,5.4,4834,0.41
1,1,0,1,4.0,5.1,4888,0.39
0,0,1,2,5.0,6.7,4776,0.61
1,1,0,4,8.0,7.5,4922,0.59
1,0,0,2,4.0,4.1,4925,0.2
0,1,0,4,8.0,8.7,4712,0.73
0,0,1,0,1.0,0.8,4736,0.05
1,1,0,3,7.0,7.3,4750,0.57
1,0,1,2,5.0,5.9,5060,0.36
0,1,1,2,5.0,6.7,5057,0.66
0,1,0,4,7.0,7.6,4742,0.7
0,1,1,3,6.0,5.0,5065,0.42
0,1,1,2,6.0,7.4,4788,0.6
1,1,0,5,8.0,5.9,5016,0.74
1,0,0,3,5.0,5.9,4840,0.46
1,0,1,1,3.0,5.1,4900,0.31
1,1,1,1,2.0,3.2,5040,0.15
0,1,0,2,4.0,7.5,4765,0.53
0,1,0,4,6.0,7.6,5028,0.6
0,1,0,2,5.0,6.3,4938,0.5
0,1,1,1,1.0,0.1,4952,0.0
1,1,1,0,2.0,5.9,4708,0.16
0,1,0,2,5.0,8.3,4960,0.78
0,0,0,2,2.0,3.2,5055,0.23
1,0,0,1,1.0,0.7,4874,0.05
0,0,1,2,5.0,4.4,4912,0.35
1,0,1,2,3.0,4.2,4860,0.31
1,1,1,2,2.0,2.2,4855,0.13
1,1,1,3,5.0,5.1,5036,0.35
1,1,1,0,1.0,3.8,4954,0.24
0,1,0,3,5.0,7.1,5047,0.48
1,1,0,3,5.0,7.0,5056,0.63
1,1,0,1,2.0,4.6,5032,0.36
0,1,1,4,8.0,9.3,4780,0.77
1,1,0,3,5.0,5.4,4938,0.33
0,1,1,2,5.0,6.4,5043,0.44
1,1,0,5,9.0,10.0,4752,0.98
0,1,0,2,5.0,6.1,4743,0.58
0,1,0,3,8.0,8.7,4722,0.91
1,1,0,1,3.0,4.4,4879,0.4
0,1,1,4,9.0,7.4,5015,0.72
0,1,1,2,4.0,6.5,4910,0.41
0,1,1,1,3.0,3.8,5068,0.27
1,1,0,4,8.0,5.9,4997,0.68
0,0,0,4,9.0,8.3,4891,0.71
1,0,0,3,4.0,3.8,5006,0.29
1,1,1,4,7.0,7.4,4742,0.67
0,0,1,2,4.0,6.0,5003,0.5
0,1,0,2,6.0,5.9,4999,0.62
1,1,0,3,5.0,4.8,4953,0.32
1,1,0,4,8.0,5.9,5051,0.6
1,1,1,2,5.0,6.5,4986,0.51
0,0,0,1,4.0,6.0,4862,0.41
0,1,1,3,5.0,5.8,4905,0.41
0,0,1,1,3.0,4.0,5006,0.34
0,1,1,2,3.0,3.4,5030,0.24
0,0,1,2,6.0,6.8,4776,0.51
0,1,0,3,6.0,7.9,5066,0.63
1,0,1,5,10.0,9.4,4768,0.98
1,1,1,1,2.0,5.9,4837,0.29
1,0,1,0,2.0,1.6,4718,0.12
1,1,1,2,5.0,6.9,4786,0.46
1,0,0,2,3.0,5.9,4713,0.39
1,1,0,3,4.0,4.5,4707,0.41
1,1,0,4,7.0,5.9,5056,0.65
0,1,0,3,8.0,8.6,4734,0.9
